scenario,region,param,class,class2,x,value
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,elec_refined liquids (steam/CT),NA,2035,0.20601522860901048
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,elec_refined liquids (steam/CT),NA,2040,0.19618204021529054
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,elec_refined liquids (steam/CT),NA,2045,0.16445167606350267
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,elec_refined liquids (steam/CT),NA,2050,0.1579003545483155
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,gas processing,NA,2020,0.014897413950879734
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,gas processing,NA,2025,0.041421881762730206
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,gas processing,NA,2030,0.0715774569271997
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,gas processing,NA,2035,0.1405809355981653
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,gas processing,NA,2040,0.2670413117589521
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,gas processing,NA,2045,0.3949920355555281
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,gas processing,NA,2050,0.6216356923179626
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 central production,NA,2020,0.006524057280659678
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 central production,NA,2025,0.14276081175856922
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 central production,NA,2030,0.8716331359072925
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 central production,NA,2035,1.6651898543419612
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 central production,NA,2040,2.080312840291514
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 central production,NA,2045,2.286048508038658
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 central production,NA,2050,2.4333773291935223
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 wholesale dispensing,NA,2020,0.009684257865669062
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 wholesale dispensing,NA,2025,0.0995111599643117
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 wholesale dispensing,NA,2030,0.44617861451549645
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 wholesale dispensing,NA,2035,1.0933060717789942
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 wholesale dispensing,NA,2040,1.6862559331178726
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 wholesale dispensing,NA,2045,2.183879775160291
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,H2 wholesale dispensing,NA,2050,2.528969251531901
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,iron and steel,NA,2015,2.1324980505604856
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,iron and steel,NA,2020,4.2342993212213
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,iron and steel,NA,2025,4.520307793171463
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,iron and steel,NA,2030,4.8458938153287185
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,iron and steel,NA,2035,5.029155774418997
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,iron and steel,NA,2040,5.100514786444493
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,iron and steel,NA,2045,5.0971493690107295
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,iron and steel,NA,2050,4.9845653791169395
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,mining energy use,NA,2015,0.058729775198841844
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,mining energy use,NA,2020,0.058559512882965424
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,mining energy use,NA,2025,0.05738892192229053
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,mining energy use,NA,2030,0.05361999428213313
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,mining energy use,NA,2035,0.04839481303700618
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,mining energy use,NA,2040,0.04253636290264812
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,mining energy use,NA,2045,0.03546759063598167
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,mining energy use,NA,2050,0.029172239018812853
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,N fertilizer,NA,2015,0.22261000615536844
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,N fertilizer,NA,2020,0.47856476335945475
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,N fertilizer,NA,2025,0.6719701875361639
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,N fertilizer,NA,2030,0.8873609146254334
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,N fertilizer,NA,2035,1.003423888738549
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,N fertilizer,NA,2040,1.090623093172823
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,N fertilizer,NA,2045,1.2101391102539019
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,N fertilizer,NA,2050,1.2758063286258154
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2015,57.548347368381634
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2020,62.550109122868996
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2025,65.65683168356162
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2030,71.71613803462569
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2035,76.6366855650347
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2040,79.66412060078683
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2045,81.8562195811004
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial energy use,NA,2050,83.32854966121654
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2015,-0.21685693290979094
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2020,-0.3616717759724911
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2025,-0.42562242222175717
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2030,-0.6319847619176541
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2035,-0.9009904935271936
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2040,-1.3588944932355516
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2045,-2.0028999294309258
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,other industrial feedstocks,NA,2050,-2.562620740670697
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,process heat cement,NA,2015,9.813996175663016
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,process heat cement,NA,2020,9.74544579650209
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,process heat cement,NA,2025,9.990488663055219
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,process heat cement,NA,2030,10.302334174539013
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,process heat cement,NA,2035,10.441761231323937
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,process heat cement,NA,2040,10.40813242435902
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,process heat cement,NA,2045,10.29885969085
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,process heat cement,NA,2050,10.084935407664739
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,refining,NA,2015,5.443585664856755
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,refining,NA,2020,6.275185428133011
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,refining,NA,2025,6.499903567731052
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,refining,NA,2030,7.117922280650865
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,refining,NA,2035,7.950634742395191
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,refining,NA,2040,9.784318507829726
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,refining,NA,2045,13.458527761245831
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,refining,NA,2050,18.165937043875815
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2015,1.5853979074661193
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2020,1.6087908972312182
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2025,1.9557211274566806
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2030,2.1743492855073336
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2035,2.403211040682039
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2040,2.942892302438491
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2045,3.8357404870956286
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid rural cooking,NA,2050,5.025386856659987
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid rural lighting,NA,2015,0.3036993847067493
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid rural lighting,NA,2020,0.1354945661575686
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2015,3.0061079485793227
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2020,3.21924395294755
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2025,3.474529710286464
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2030,3.6921549397684106
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2035,4.0453769203445225
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2040,4.298183511393739
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2045,4.339634694020704
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,resid urban cooking,NA,2050,4.394770520902026
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2015,13.319200747188024
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2020,14.486387373733887
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2025,14.281721062758669
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2030,15.641553573834784
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2035,16.964139888090326
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2040,18.77591987439697
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2045,20.504778323554596
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_aviation_intl,NA,2050,22.45144958777183
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2015,0.7508868470342279
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2020,0.7423187779095973
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2025,0.7350607410834261
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2030,0.7551561467170489
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2035,0.7706962745424683
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2040,0.7685238387817301
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2045,0.7737231227633288
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight,NA,2050,0.788020663595575
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2015,23.04171670734213
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2020,25.647216160380136
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2025,26.74247189195534
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2030,26.897265652964144
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2035,22.662379576467817
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2040,17.999294907317203
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2045,15.007968815060691
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_freight_road,NA,2050,13.548817360514164
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2015,1.1951570092126647
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2020,1.3050299412974777
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2025,1.420006171179568
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2030,1.6861232288907888
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2035,1.9110304563015366
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2040,2.1667061539901686
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2045,2.4005641482341296
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass,NA,2050,2.6068750690106866
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2015,9.939703285694838
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2020,10.425263086015761
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2025,10.752189889391484
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2030,11.496093377700904
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2035,11.771907412900752
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2040,11.381815375303743
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2045,10.435088770148601
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road,NA,2050,9.14019076029917
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2015,14.740488031399728
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2020,13.581297375453554
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2025,12.095215474005212
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2030,9.780777937878856
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2035,8.34766412858304
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2040,6.887395788201964
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2045,5.513322957351956
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV,NA,2050,4.433579311935023
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2015,16.497183342106933
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2020,16.97092394027874
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2025,15.959260046806076
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2030,14.716966636613508
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2035,13.99356342698335
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2040,13.145903144439021
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2045,12.960036517658974
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_pass_road_LDV_4W,NA,2050,13.005879175811183
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2015,13.679082948750278
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2020,13.64764309004063
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2025,13.60378862214785
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2030,13.792529544635737
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2035,14.112564001144989
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2040,14.25853362248335
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2045,14.331423404778453
BAU,All of Thailand,emissCO2ByDetailedSectorNoBio,trn_shipping_intl,NA,2050,14.515747348132935
BAU,All of Thailand,emissCO2BySectorNoBio,Buildings,NA,2015,7.2348057970537765
BAU,All of Thailand,emissCO2BySectorNoBio,Buildings,NA,2020,7.459344300458775
BAU,All of Thailand,emissCO2BySectorNoBio,Buildings,NA,2025,8.135155333135414
BAU,All of Thailand,emissCO2BySectorNoBio,Buildings,NA,2030,8.714375933366059
BAU,All of Thailand,emissCO2BySectorNoBio,Buildings,NA,2035,9.458729659685297
BAU,All of Thailand,emissCO2BySectorNoBio,Buildings,NA,2040,10.344233929226759
BAU,All of Thailand,emissCO2BySectorNoBio,Buildings,NA,2045,11.282419452495594
BAU,All of Thailand,emissCO2BySectorNoBio,Buildings,NA,2050,12.561880112867012
BAU,All of Thailand,emissCO2BySectorNoBio,Electricity,NA,2015,87.28765522502884
BAU,All of Thailand,emissCO2BySectorNoBio,Electricity,NA,2020,86.19134880557662
BAU,All of Thailand,emissCO2BySectorNoBio,Electricity,NA,2025,89.8406453005467
BAU,All of Thailand,emissCO2BySectorNoBio,Electricity,NA,2030,97.13326228477658
BAU,All of Thailand,emissCO2BySectorNoBio,Electricity,NA,2035,105.77163827221048
BAU,All of Thailand,emissCO2BySectorNoBio,Electricity,NA,2040,114.67365423824845
BAU,All of Thailand,emissCO2BySectorNoBio,Electricity,NA,2045,122.09557761561803
BAU,All of Thailand,emissCO2BySectorNoBio,Electricity,NA,2050,126.61819318307862
BAU,All of Thailand,emissCO2BySectorNoBio,hydrogen,NA,2020,0.01620831514632874
BAU,All of Thailand,emissCO2BySectorNoBio,hydrogen,NA,2025,0.24227197172288092
BAU,All of Thailand,emissCO2BySectorNoBio,hydrogen,NA,2030,1.317811750422789
BAU,All of Thailand,emissCO2BySectorNoBio,hydrogen,NA,2035,2.7584959261209554
BAU,All of Thailand,emissCO2BySectorNoBio,hydrogen,NA,2040,3.7665687734093867
BAU,All of Thailand,emissCO2BySectorNoBio,hydrogen,NA,2045,4.469928283198949
BAU,All of Thailand,emissCO2BySectorNoBio,hydrogen,NA,2050,4.9623465807254235
BAU,All of Thailand,emissCO2BySectorNoBio,Industry,NA,2015,101.91329848831978
BAU,All of Thailand,emissCO2BySectorNoBio,Industry,NA,2020,108.55738507291682
BAU,All of Thailand,emissCO2BySectorNoBio,Industry,NA,2025,112.24377777447866
BAU,All of Thailand,emissCO2BySectorNoBio,Industry,NA,2030,118.20686832629181
BAU,All of Thailand,emissCO2BySectorNoBio,Industry,NA,2035,121.4241573114925
BAU,All of Thailand,emissCO2BySectorNoBio,Industry,NA,2040,120.73465759717801
BAU,All of Thailand,emissCO2BySectorNoBio,Industry,NA,2045,117.4857428764535
BAU,All of Thailand,emissCO2BySectorNoBio,Industry,NA,2050,113.48228870178467
BAU,All of Thailand,emissCO2BySectorNoBio,refining,NA,2015,5.443585664856755
BAU,All of Thailand,emissCO2BySectorNoBio,refining,NA,2020,6.275185428133011
BAU,All of Thailand,emissCO2BySectorNoBio,refining,NA,2025,6.499903567731052
BAU,All of Thailand,emissCO2BySectorNoBio,refining,NA,2030,7.117922280650865
BAU,All of Thailand,emissCO2BySectorNoBio,refining,NA,2035,7.950634742395191
BAU,All of Thailand,emissCO2BySectorNoBio,refining,NA,2040,9.784318507829726
BAU,All of Thailand,emissCO2BySectorNoBio,refining,NA,2045,13.458527761245831
BAU,All of Thailand,emissCO2BySectorNoBio,refining,NA,2050,18.165937043875815
BAU,All of Thailand,emissCO2BySectorNoBio,Transportation,NA,2015,93.16341891872882
BAU,All of Thailand,emissCO2BySectorNoBio,Transportation,NA,2020,96.80607974510978
BAU,All of Thailand,emissCO2BySectorNoBio,Transportation,NA,2025,95.58971389932763
BAU,All of Thailand,emissCO2BySectorNoBio,Transportation,NA,2030,94.76646609923577
BAU,All of Thailand,emissCO2BySectorNoBio,Transportation,NA,2035,90.53394516501427
BAU,All of Thailand,emissCO2BySectorNoBio,Transportation,NA,2040,85.38409270491415
BAU,All of Thailand,emissCO2BySectorNoBio,Transportation,NA,2045,81.92690605955073
BAU,All of Thailand,emissCO2BySectorNoBio,Transportation,NA,2050,80.49055927707057
BAU,All of Thailand,emissCO2Indirect,Buildings,direct,2015,7.2348057970537765
BAU,All of Thailand,emissCO2Indirect,Buildings,direct,2020,7.459344300458775
BAU,All of Thailand,emissCO2Indirect,Buildings,direct,2025,8.135155333135414
BAU,All of Thailand,emissCO2Indirect,Buildings,direct,2030,8.714375933366059
