Units,scenario,region,sector,subsector,year,value
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2035,0.50110533
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2040,0.51307848
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2045,0.554856523
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2050,0.6035676
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2055,0.65398706
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2060,0.68306255
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2065,0.69827024
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2070,0.71240399
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2075,0.72872626
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2080,0.74645667
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2085,0.76191617
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2090,0.77811219
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2095,0.7946884
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Large Car and Truck,2100,0.80962515
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,1975,0.0570294
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,1990,0.155335
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2005,0.43852608
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2010,0.4782214
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2015,0.6712746
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2020,0.52410711
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2025,0.49956308
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2030,0.57937772
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2035,0.623259801
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2040,0.658802841
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2045,0.71217933
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2050,0.775449878
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2055,0.833360234
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2060,0.862072165
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2065,0.871022165
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2070,0.877611724
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2075,0.885482779
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2080,0.894521748
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2085,0.899628191
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2090,0.904557123
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2095,0.908944897
MTC,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,Mini Car,2100,0.911048596
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,1975,0.0541918
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,1990,0.0710574
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2005,0.0905959
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2010,1.88916
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2015,0.268637
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2020,0.277339
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2025,0.294512
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2030,0.314567
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2035,0.336239
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2040,0.357047
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2045,0.374989
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2050,0.389707
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2055,0.401147
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2060,0.410023
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2065,0.417575
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2070,0.423598
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2075,0.429325
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2080,0.435332
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2085,0.441904
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2090,0.448494
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2095,0.45518
MTC,Ref_cities,Rest of Malaysia,trn_shipping_intl,International Ship,2100,0.463206
