Units,scenario,region,sector,input,year,value
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2095,0.03771077
EJ,Ref_cities,Rest of Malaysia,trn_pass,refined liquids,2100,0.03873133
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2020,0.00142641
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2025,0.003661582
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2030,0.006904112
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2035,0.00859878
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2040,0.00930886
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2045,0.00938944
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2050,0.00948285
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2055,0.00955713
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2060,0.0096167
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2065,0.0095862
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2070,0.00937555
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2075,0.00907183
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2080,0.00871881
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2085,0.00836923
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2090,0.00802631
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2095,0.00770006
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,electricity,2100,0.00739447
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2005,0.00187632
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2010,0.00487829
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2015,0.00521408
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2020,0.0105452
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2025,0.01470339
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2030,0.01769929
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2035,0.02051986
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2040,0.023548
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2045,0.02705134
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2050,0.03069125
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2055,0.03463673
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2060,0.03881521
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2065,0.04279874
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2070,0.045797
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2075,0.04818788
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2080,0.050145
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2085,0.0518074
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2090,0.0531433
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2095,0.0541915
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,gas,2100,0.0550113
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,1975,0.00838131
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,1990,0.0228291
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2005,0.0638127
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2010,0.0686299
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2015,0.0968884
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2020,0.1230426
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2025,0.1284556
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2030,0.0999539
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2035,0.0869573
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2040,0.0813208
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2045,0.0786754
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2050,0.0771601
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2055,0.0767026
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2060,0.0766505
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2065,0.0762747
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2070,0.0744221
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2075,0.0718904
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2080,0.0691095
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2085,0.0664281
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2090,0.0638018
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2095,0.0612353
EJ,Ref_cities,Rest of Malaysia,trn_pass_road,refined liquids,2100,0.0587777
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2020,0.00156244
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2025,0.00255419
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2030,0.00422528
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2035,0.00545352
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2040,0.00667309
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2045,0.00777439
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2050,0.00866658
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2055,0.00893442
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2060,0.00929377
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2065,0.00956724
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2070,0.00992969
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2075,0.0103934
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2080,0.0105752
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2085,0.0107875
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2090,0.0110976
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2095,0.0113649
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,electricity,2100,0.0111941
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2005,0.000181683
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2010,0.000472254
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2015,0.00050475
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2020,0.0030752
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2025,0.00470814
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2030,0.00732724
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2035,0.00907935
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2040,0.010431
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2045,0.0119832
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2050,0.0135377
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2055,0.0142155
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2060,0.0148547
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2065,0.0152152
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2070,0.0156371
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2075,0.0160792
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2080,0.0164944
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2085,0.0164427
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2090,0.0159634
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2095,0.0153937
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,gas,2100,0.0151394
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,1975,0.0166073
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,1990,0.0452348
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2005,0.126443
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2010,0.135988
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2015,0.19198
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2020,0.138489
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2025,0.111551
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2030,0.113056
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2035,0.102963
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2040,0.0902984
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2045,0.0805307
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2050,0.0717058
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2055,0.0676453
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2060,0.0630881
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2065,0.0587299
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2070,0.0550804
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2075,0.0519067
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2080,0.0495333
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2085,0.0469291
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2090,0.0443837
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2095,0.0420655
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV,refined liquids,2100,0.0409359
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2025,0.0002437641
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2030,0.0011453383
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2035,0.00165769948
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2040,0.00197705084
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2045,0.002025732
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2050,0.0020103466
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2055,0.00198676378
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2060,0.00196885596
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2065,0.00195174333
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2070,0.00196253074
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2075,0.00199084185
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2080,0.00201158856
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2085,0.0020179073
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2090,0.00202295003
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2095,0.00203012015
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,electricity,2100,0.00203920598
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2005,0.00169428
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2010,0.004405353
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2015,0.004708592
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2020,0.003686943
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2025,0.00337069
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2030,0.0033232506
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2035,0.0033027702
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2040,0.003336285
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2045,0.0036492987
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2050,0.0040157718
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2055,0.004559349
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2060,0.0050545782
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2065,0.0055300446
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2070,0.0060646264
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2075,0.0066763152
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2080,0.0073100974
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2085,0.0078952423
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2090,0.0084627223
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2095,0.0090116641
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,gas,2100,0.0095225792
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2025,2.203127e-07
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2030,1.9939189e-06
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2035,4.8399981e-06
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2040,9.72584971e-06
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2045,1.661877509e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2050,2.86533301e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2055,3.91340257e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2060,4.54031557e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2065,4.86485803e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2070,5.03614048e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2075,5.14669821e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2080,5.26362971e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2085,5.35613899e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2090,5.44932319e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2095,5.54320278e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,hydrogen,2100,5.61481352e-05
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,1975,0.01619139
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,1990,0.0441016
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2005,0.1232751
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2010,0.1325811
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2015,0.1871711
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2020,0.1465596
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2025,0.12867614
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2030,0.12305418
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2035,0.115671166
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2040,0.108004623
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2045,0.110924687
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2050,0.112785825
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2055,0.115828451
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2060,0.117127323
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2065,0.117240344
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2070,0.117850227
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2075,0.119081532
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2080,0.120497692
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2085,0.121469608
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2090,0.122483603
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2095,0.123478669
EJ,Ref_cities,Rest of Malaysia,trn_pass_road_LDV_4W,refined liquids,2100,0.124181724
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,1975,0.00276489
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,1990,0.00362538
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2005,0.00462224
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2010,0.0963858
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2015,0.013706
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2020,0.0141499
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2025,0.0150261
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2030,0.0160493
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2035,0.017155
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2040,0.0182167
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2045,0.0191321
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2050,0.019883
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2055,0.0204667
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2060,0.0209195
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2065,0.0213048
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2070,0.0216121
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2075,0.0219044
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2080,0.0222108
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2085,0.0225461
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2090,0.0228823
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2095,0.0232235
EJ,Ref_cities,Rest of Malaysia,trn_shipping_intl,refined liquids,2100,0.023633
